file,class,method,constructor,line,cbo,cboModified,fanin,fanout,wmc,rfc,loc,returnsQty,variablesQty,parametersQty,methodsInvokedQty,methodsInvokedLocalQty,methodsInvokedIndirectLocalQty,loopQty,comparisonsQty,tryCatchQty,parenthesizedExpsQty,stringLiteralsQty,numbersQty,assignmentsQty,mathOperationsQty,maxNestedBlocksQty,anonymousClassesQty,innerClassesQty,lambdasQty,uniqueWordsQty,modifiers,logStatementsQty,hasJavaDoc
/Users/palesnow/Downloads/ood1/Java-BookStore-master/src/test/java/com/pluralsight/module3/Module3_Task8_thru_11_IT.java,com.pluralsight.module3.Module3_Task8_thru_11_IT,_task10/0,false,128,5,0,0,0,3,9,20,0,5,0,9,0,0,1,0,1,0,7,0,8,1,1,0,0,0,36,1,0,false
/Users/palesnow/Downloads/ood1/Java-BookStore-master/src/test/java/com/pluralsight/module3/Module3_Task8_thru_11_IT.java,com.pluralsight.module3.Module3_Task8_thru_11_IT,setUp/0,false,58,5,2,0,2,4,8,23,0,0,0,8,0,0,0,1,2,0,6,0,4,0,2,0,0,0,19,1,0,false
/Users/palesnow/Downloads/ood1/Java-BookStore-master/src/test/java/com/pluralsight/module1/Module1_Task5_IT.java,com.pluralsight.module1.Module1_Task5_IT,_task5/0,false,28,2,1,0,1,4,12,30,0,8,0,12,0,0,0,0,3,0,4,2,11,0,1,0,0,0,40,1,0,false
/Users/palesnow/Downloads/ood1/Java-BookStore-master/src/main/java/com/pluralsight/BookDAO.java,com.pluralsight.BookDAO,getBook/1[int],false,20,1,2,1,1,3,9,21,1,7,1,9,0,0,0,0,1,0,4,1,8,0,2,0,0,0,27,1,0,false
/Users/palesnow/Downloads/ood1/Java-BookStore-master/src/main/java/com/pluralsight/BookDAO.java,com.pluralsight.BookDAO,insertBook/1[com.pluralsight.Book],false,75,1,4,1,3,3,9,16,2,3,1,9,0,0,0,0,1,0,1,4,3,0,1,0,0,0,24,1,0,false
/Users/palesnow/Downloads/ood1/Java-BookStore-master/src/main/java/com/pluralsight/BookDAO.java,com.pluralsight.BookDAO,BookDAO/1[java.sql.Connection],true,16,0,4,4,0,1,0,3,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,7,1,0,false
/Users/palesnow/Downloads/ood1/Java-BookStore-master/src/main/java/com/pluralsight/BookDAO.java,com.pluralsight.BookDAO,listAllBooks/0,false,47,1,3,2,1,3,10,22,1,9,0,10,0,0,1,0,1,0,5,0,9,0,2,0,0,0,24,1,0,false
/Users/palesnow/Downloads/ood1/Java-BookStore-master/src/test/java/com/pluralsight/module3/Module3_Task1_thru_5_IT.java,com.pluralsight.module3.Module3_Task1_thru_5_IT,_task1/0,false,61,1,0,0,0,1,1,4,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,11,1,0,false
/Users/palesnow/Downloads/ood1/Java-BookStore-master/src/test/java/com/pluralsight/module3/Module3_Task1_thru_5_IT.java,com.pluralsight.module3.Module3_Task1_thru_5_IT,_task2/0,false,67,1,0,0,0,2,3,10,0,0,0,3,0,0,0,0,1,0,1,0,2,0,1,0,0,0,18,1,0,false
/Users/palesnow/Downloads/ood1/Java-BookStore-master/src/test/java/com/pluralsight/module3/Module3_Task1_thru_5_IT.java,com.pluralsight.module3.Module3_Task1_thru_5_IT,_task3/0,false,78,1,0,0,0,2,3,14,0,0,0,3,0,0,0,0,1,0,4,2,4,0,1,0,0,0,20,1,0,false
/Users/palesnow/Downloads/ood1/Java-BookStore-master/src/test/java/com/pluralsight/module3/Module3_Task1_thru_5_IT.java,com.pluralsight.module3.Module3_Task1_thru_5_IT,_task4/0,false,94,1,0,0,0,2,4,14,0,0,0,4,0,0,0,0,1,0,2,4,4,0,1,0,0,0,21,1,0,false
/Users/palesnow/Downloads/ood1/Java-BookStore-master/src/test/java/com/pluralsight/module3/Module3_Task1_thru_5_IT.java,com.pluralsight.module3.Module3_Task1_thru_5_IT,setUp/0,false,43,3,2,0,2,2,7,14,0,1,0,7,0,0,0,0,1,0,3,2,6,0,1,0,0,0,17,1,0,false
/Users/palesnow/Downloads/ood1/Java-BookStore-master/src/test/java/com/pluralsight/module3/Module3_Task1_thru_5_IT.java,com.pluralsight.module3.Module3_Task1_thru_5_IT,_task5/0,false,110,1,0,0,0,2,4,14,0,0,0,4,0,0,0,0,1,0,2,0,4,0,1,0,0,0,19,1,0,false
